6.912289888431142337e-01,1.576931351915012991e-01
2.254622740306410078e-01,5.499021078201050683e-01
5.837127144077147722e-01,8.621274998428728464e-01
9.983284204059457156e-01,1.025029149224947478e-01
7.132358267489767867e-01,8.651555198565434868e-01
6.832335848342012685e-01,6.207522101361914180e-01
9.324999658084995868e-01,1.217825265704800541e-01
8.845745051685804938e-02,5.326127039696130216e-01
5.498985190061780326e-01,7.157365567526392525e-01
7.063413659524471200e-01,1.572724303614538854e-01
5.433703196578546502e-01,8.267621554497919245e-01
1.496702808139080965e-01,6.107510454835882729e-01
2.196602355315258048e-01,4.520177916945968821e-01
7.329509840814584232e-01,3.525372627332143960e-01
7.584352561460652176e-01,9.988579687293732690e-01
9.841164944672803339e-01,8.252933028846820562e-01
7.649721490080558794e-01,6.998041327248507582e-01
4.583164375253978573e-02,9.266234659938040741e-01
8.715752960783825776e-01,3.995941832731116916e-01
2.382542012850821234e-01,4.409721874668814934e-02
5.029140166472512163e-02,3.417720861958640777e-01
1.543788524191802569e-02,5.434660170175747984e-01
1.385313093507059001e-01,8.446267387317041297e-02
9.868205798289547692e-01,7.534456612122085728e-01
8.624741353403407862e-01,7.065067024497081460e-01
1.319582549939838367e-01,7.669413503238011742e-01
2.673769466943921591e-01,4.697247219570728216e-01
7.792788903693486091e-01,4.349002530301929736e-01
